Unnamed: 0,product_code,warehouse,year,month,week,date,order_demand,storage,mu,mu_a,pi,pir,provedor
7,12,Whse_C,2012,8,33,16/08/2012,7000,2239.652167269345,2239.652167269345,6393.055651326842,7714.052174909599,7714.052174909599,Proveedor-0012
1130,33,Whse_C,2012,8,33,16/08/2012,4000,3665.1135928680096,3665.1135928680096,3957.301983090672,4050.2329610697984,4050.2329610697984,Proveedor-0033
6093,94,Whse_C,2013,8,33,16/08/2013,50000,24464.45511991319,24464.45511991319,46744.218027788935,53830.33173201302,53830.33173201302,Proveedor-0094
1186,33,Whse_C,2013,8,33,16/08/2013,1500,3773.1598232283022,3773.1598232283022,1789.8278774616083,1159.0260265157544,1159.0260265157544,Proveedor-0033
6374,100,Whse_C,2013,8,33,16/08/2013,2000,2877.6610938143235,2877.6610938143235,2111.901789461326,1868.3508359278512,1868.3508359278512,Proveedor-0100
1248,33,Whse_C,2014,9,38,16/09/2014,13500,3809.574728178944,3809.574728178944,12264.470777842816,14953.563790773158,14953.563790773158,Proveedor-0033
1291,33,Whse_C,2015,9,38,16/09/2015,500,3439.0038638920187,3439.0038638920187,874.7229926462325,59.149420416197245,59.149420416197245,Proveedor-0033
74,12,Whse_C,2015,9,38,16/09/2015,1000,1650.5262100064865,1650.5262100064865,1082.942091775827,902.4210684990268,902.4210684990268,Proveedor-0012
6179,94,Whse_C,2015,9,38,16/09/2015,500,92415.82547363469,26680.71779170399,3838.04151844226,69162.21535068628,69162.21535068628,Proveedor-0094
5758,93,Whse_C,2015,9,38,16/09/2015,500,11658.748888983257,11658.748888983257,1922.7404833453647,1173.812333347489,1173.812333347489,Proveedor-0093
1139,33,Whse_C,2012,10,42,16/10/2012,1000,3978.480392442397,3978.480392442397,1379.7562500364056,553.2279411336403,553.2279411336403,Proveedor-0033
6181,94,Whse_C,2015,10,42,16/10/2015,30000,178115.51304413576,28040.568604506137,29750.17249707453,119781.02973030554,119781.02973030554,Proveedor-0094
3180,36,Whse_C,2015,11,47,16/11/2015,2000,1153.206272601658,1153.206272601658,1892.0337997567117,2127.019059109752,2127.019059109752,Proveedor-0036
6239,94,Whse_C,2016,11,46,16/11/2016,5000,3.2733107842952804e+22,28570.942425499023,8005.295159251126,3.2733107842952804e+22,3.2733107842952804e+22,Proveedor-0094
6435,100,Whse_C,2016,11,46,16/11/2016,10000,8621.189708699512,8621.189708699512,9824.201687859188,10206.821543695074,10206.821543695074,Proveedor-0100
3930,38,Whse_C,2016,11,46,16/11/2016,500,1989.281974810828,1989.281974810828,689.8834517883806,276.6077037783757,276.6077037783757,Proveedor-0038
6112,94,Whse_C,2013,12,51,16/12/2013,22000,29467.700183272216,29467.70018327222,22952.131773367208,20879.84497250917,20879.84497250917,Proveedor-0094
4672,83,Whse_C,2013,12,51,16/12/2013,2000,27990.209156100955,21229.11273649795,4451.7118739034895,7645.463330077695,7645.463330077695,Proveedor-0083
1209,33,Whse_C,2013,12,51,16/12/2013,12500,3093.4732437207117,3093.473243720711,11300.66783857439,13910.979013441893,13910.979013441893,Proveedor-0033
1259,33,Whse_C,2014,12,51,16/12/2014,8000,5369.866692,5369.866692,7664.658003261844,8394.519996162537,8394.519996162537,Proveedor-0033
4738,83,Whse_C,2014,12,51,16/12/2014,19000,32262.97277,32262.97277,20691.02902814641,17010.55408453363,17010.55408453363,Proveedor-0083
6199,94,Whse_C,2015,12,51,16/12/2015,3000,29770648023.332794,27307.64143174896,6099.224282547993,29770621361.837578,29770621361.837578,Proveedor-0094
3888,38,Whse_C,2015,12,51,16/12/2015,10000,3556.352877842442,3556.3528778424416,9178.434992,10966.547068323633,10966.547068323633,Proveedor-0038
6245,94,Whse_C,2016,12,50,16/12/2016,50000,2.0949189019489795e+24,35265.916081101714,48121.40430034047,2.0949189019489795e+24,2.0949189019489795e+24,Proveedor-0094
4840,83,Whse_C,2016,12,50,16/12/2016,50000,2.924350986743878e+33,34961.18084,48082.55055735332,2.924350986743878e+33,2.924350986743878e+33,Proveedor-0083
1150,33,Whse_C,2013,1,3,17/01/2013,1000,5333.558450264179,5333.558450264179,1552.5287024086829,349.96623246037325,349.96623246037325,Proveedor-0033
1213,33,Whse_C,2014,1,3,17/01/2014,10000,5499.786606065486,5499.786606065486,9426.222792,10675.032009090177,10675.032009090177,Proveedor-0033
6437,116,Whse_C,2012,2,7,17/02/2012,120,156.0,126.76744186046513,120.8628488372093,89.75232558139534,89.75232558139534,Proveedor-0116
1217,33,Whse_C,2014,2,8,17/02/2014,1500,7343.547982032469,7343.547982032471,2245.052368,623.4678026951315,623.4678026951315,Proveedor-0033
4683,83,Whse_C,2014,2,8,17/02/2014,2000,18212.177645430187,18212.17764543019,4067.0526497923497,431.8266468145248,431.8266468145248,Proveedor-0083
6468,116,Whse_C,2014,2,8,17/02/2014,72,137.2919732447818,137.2919732447818,80.32472658870968,62.20620401328273,62.20620401328273,Proveedor-0116
3859,38,Whse_C,2015,3,12,17/03/2015,2000,4419.813629805476,4136.3839872475255,2272.38895837406,1396.1127593549204,1396.1127593549204,Proveedor-0038
1305,33,Whse_C,2016,3,11,17/03/2016,7500,7290.292939690694,7290.292939690694,7473.262349810564,7531.456059046396,7531.456059046396,Proveedor-0033
6075,94,Whse_C,2013,4,16,17/04/2013,60000,14106.443821339732,14106.443821339732,54148.57158722082,66884.03342679904,66884.03342679904,Proveedor-0094
6366,100,Whse_C,2013,4,16,17/04/2013,1000,4362.221722876373,4362.221722876373,1428.6832696667375,495.6667415685438,495.6667415685438,Proveedor-0100
6160,94,Whse_C,2015,4,16,17/04/2015,5000,38504.86159254915,38504.86159254915,9271.869853050017,25.729238882369827,25.729238882369827,Proveedor-0094
1172,33,Whse_C,2013,5,20,17/05/2013,2000,6038.187082199758,6038.187082199756,2514.868852980469,1394.2719376700345,1394.2719376700345,Proveedor-0033
3961,71,Whse_C,2013,6,25,17/06/2013,15000,27890.957656525345,27890.957656525345,16643.597101206982,13066.356351521195,13066.356351521195,Proveedor-0071
6083,94,Whse_C,2013,6,25,17/06/2013,2500,23728.564732154096,22755.895671592152,5082.6266981280005,1511.053411300767,1511.053411300767,Proveedor-0094
1176,33,Whse_C,2013,6,25,17/06/2013,2000,4172.083895577536,4172.083895577536,2276.940696686136,1674.1874156633694,1674.1874156633694,Proveedor-0033
4705,83,Whse_C,2014,6,25,17/06/2014,1000,36571.88102037502,36571.88102037502,5535.414830097815,4335.782153056254,4335.782153056254,Proveedor-0083
6133,94,Whse_C,2014,6,25,17/06/2014,5000,43444.75205400994,43444.752054009936,9901.705886886268,766.7128081014962,766.7128081014962,Proveedor-0094
3980,71,Whse_C,2014,6,25,17/06/2014,73000,22255.591797459845,22255.59179745985,66530.08795417612,80611.66123038103,80611.66123038103,Proveedor-0071
6166,94,Whse_C,2015,6,25,17/06/2015,175000,42222.72982071257,42222.72982071257,158070.89805214087,194916.59052689312,194916.59052689312,Proveedor-0094
3866,38,Whse_C,2015,6,25,17/06/2015,3000,2992.7685705824983,2992.7685705824983,2999.077992749269,3001.084714412625,3001.084714412625,Proveedor-0038
3913,38,Whse_C,2016,6,24,17/06/2016,3000,2733.2813210713107,2733.2813210713102,2965.993368436592,3040.007801839303,3040.007801839303,Proveedor-0038
3843,38,Whse_C,2014,7,29,17/07/2014,2000,3779.196363659136,3779.196363659136,2226.847536,1733.1205454511296,1733.1205454511296,Proveedor-0038
6177,94,Whse_C,2015,8,34,17/08/2015,1000,47703.96981145466,36129.02116498823,5478.950198535999,15844.30182121467,15844.30182121467,Proveedor-0094
4825,83,Whse_C,2016,8,33,17/08/2016,5000,8.924410970287714e+28,49151.64594604505,10629.334858120745,8.924410970287714e+28,8.924410970287714e+28,Proveedor-0083
4615,83,Whse_C,2012,9,38,17/09/2012,1000,17431.21299670669,17431.21299670669,3094.979657080103,1464.6819495060045,1464.6819495060045,Proveedor-0083
10,12,Whse_C,2012,9,38,17/09/2012,3000,2411.5513872242864,2411.5513872242864,2924.9728018710966,3088.267291916357,3088.267291916357,Proveedor-0012
1134,33,Whse_C,2012,9,38,17/09/2012,1000,4189.312202437057,4189.312202437056,1406.637305810725,521.6031696344407,521.6031696344407,Proveedor-0033
3848,38,Whse_C,2014,9,38,17/09/2014,15000,2684.635753536241,2684.635753536241,13429.791058575873,16847.304636969566,16847.304636969566,Proveedor-0038
29,12,Whse_C,2013,10,42,17/10/2013,1000,2140.4721386794986,2140.4721386794986,1145.4101976816362,828.9291791980752,828.9291791980752,Proveedor-0012
6101,94,Whse_C,2013,10,42,17/10/2013,40000,40772.34312,40772.34312,40098.47374740528,39884.14853246439,39884.14853246439,Proveedor-0094
3829,38,Whse_C,2013,10,42,17/10/2013,10000,2258.739217799421,2258.739217799421,9012.989250269426,11161.189117330086,11161.189117330086,Proveedor-0038
1249,33,Whse_C,2014,10,42,17/10/2014,5000,5263.138518952103,5263.138518952103,5033.550161166393,4960.529222157184,4960.529222157184,Proveedor-0033
4724,83,Whse_C,2014,10,42,17/10/2014,1000,35892.44345638763,35892.443456387635,5448.786540689423,4233.8665184581405,4233.8665184581405,Proveedor-0083
4043,71,Whse_C,2016,10,42,17/10/2016,14000,5506863426373948.0,26995.46186745471,15656.921388100476,5506863426334902.0,5506863426334902.0,Proveedor-0071
4729,83,Whse_C,2014,11,47,17/11/2014,10000,46893.88127770505,46893.88127770505,14703.969862907394,4465.917808344238,4465.917808344238,Proveedor-0083
5760,93,Whse_C,2015,11,47,17/11/2015,12000,11074.69607,11074.69607,11882.023749217027,12138.79558915644,12138.79558915644,Proveedor-0093
4024,71,Whse_C,2015,11,47,17/11/2015,10000,10503548487.156294,13270.717469931917,10417.01647741632,10503525707.046444,10503525707.046444,Proveedor-0071
6240,94,Whse_C,2016,11,46,17/11/2016,3000,6.546621568590561e+22,25035.30106167417,5809.500885363457,6.546621568590561e+22,6.546621568590561e+22,Proveedor-0094
4835,83,Whse_C,2016,11,46,17/11/2016,3000,9.13859683357462e+31,17799.19364721783,4886.897190020274,9.13859683357462e+31,9.13859683357462e+31,Proveedor-0083
3931,38,Whse_C,2016,11,46,17/11/2016,1000,1765.889678589204,1765.889678589204,1097.6509340201235,885.1165482116194,885.1165482116194,Proveedor-0038
4620,83,Whse_C,2012,12,51,17/12/2012,1000,25256.3102474578,25256.310247457805,4092.679556550871,2638.4465371186634,2638.4465371186634,Proveedor-0083
6466,116,Whse_C,2013,12,51,17/12/2013,120,154.8983891630886,154.8983891630886,124.4495446182938,114.7652416255367,114.7652416255367,Proveedor-0116
3173,36,Whse_C,2014,12,51,17/12/2014,500,1338.2679760972032,1338.2679760972032,606.8791669523935,374.2598035854194,374.2598035854194,Proveedor-0036
4583,83,Whse_C,2012,1,3,18/01/2012,40000,23700.632183908045,23700.632183908045,37921.830603448274,42444.90517,42444.90517,Proveedor-0083
4795,83,Whse_C,2016,1,3,18/01/2016,110000,8.311505401774988e+19,26769.319636341494,99388.08825363354,8.311505401774973e+19,8.311505401774973e+19,Proveedor-0083
3893,38,Whse_C,2016,1,3,18/01/2016,1000,3431.9070400233545,3431.9070400233545,1310.0681476029777,635.2139439964967,635.2139439964967,Proveedor-0038
1300,33,Whse_C,2016,1,3,18/01/2016,500,5021.009796768423,5021.009796768423,1076.428749087974,178.15146951526367,178.15146951526367,Proveedor-0033
4632,83,Whse_C,2013,2,8,18/02/2013,1000,22545.62448418969,22545.62448418969,3747.0671217341865,2231.8436726284563,2231.8436726284563,Proveedor-0083
6063,94,Whse_C,2013,2,8,18/02/2013,5000,23552.601832007385,18278.01004974459,6692.946281342436,2266.293289724485,2266.293289724485,Proveedor-0094
3897,38,Whse_C,2016,2,7,18/02/2016,2000,5057.970674311189,5057.970674311191,2389.8912609746767,1541.3043988533227,1541.3043988533227,Proveedor-0038
4640,83,Whse_C,2013,3,12,18/03/2013,10000,21374.17848346008,21374.17848346008,11450.20775664116,8293.873227480988,8293.873227480988,Proveedor-0083
1306,33,Whse_C,2016,3,11,18/03/2016,1500,7321.748999,7321.748999,2242.272997338979,626.7376502,626.7376502,Proveedor-0033
88,12,Whse_C,2016,3,11,18/03/2016,1000,1814.270065374263,1814.270065374263,1103.8194333352185,877.8594901938604,877.8594901938604,Proveedor-0012
3901,38,Whse_C,2016,3,11,18/03/2016,3000,3618.779804307156,3618.779804307156,3078.8944250491622,2907.1830293539265,2907.1830293539265,Proveedor-0038
6026,94,Whse_C,2012,4,16,18/04/2012,50000,44939.24397324492,25574.392247651,46885.73501,34298.989437258424,34298.989437258424,Proveedor-0094
3940,71,Whse_C,2012,4,16,18/04/2012,5000,35175.802801724145,27738.63685344828,7899.176198814655,5847.961476293109,5847.961476293109,Proveedor-0071
6448,116,Whse_C,2013,4,16,18/04/2013,120,285.9239627257557,285.9239627257557,141.15530524753387,95.11140559113664,95.11140559113664,Proveedor-0116
6076,94,Whse_C,2013,4,16,18/04/2013,40000,20990.47724813877,20990.477248138774,37576.28585,42851.42841277919,42851.42841277919,Proveedor-0094
41,12,Whse_C,2014,4,16,18/04/2014,1000,1726.2198078456202,1726.2198078456202,1092.5930255003166,891.0670288,891.0670288,Proveedor-0012
4691,83,Whse_C,2014,4,16,18/04/2014,60000,24073.70812128608,24073.70812128608,55419.39778546397,65388.94378180709,65388.94378180709,Proveedor-0083
1311,33,Whse_C,2016,4,16,18/04/2016,79000,4552.519083781202,4552.519083781202,69507.94618318211,90167.12213743282,90167.12213743282,Proveedor-0033
4600,83,Whse_C,2012,5,20,18/05/2012,20000,19401.144899852206,19401.144899852206,19923.64597473116,20089.82826502217,20089.82826502217,Proveedor-0083
6439,116,Whse_C,2012,5,20,18/05/2012,120,114.08947674418604,114.08947674418604,119.24640828488371,120.8865784883721,120.8865784883721,Proveedor-0116
6032,94,Whse_C,2012,5,20,18/05/2012,50000,28707.793867355325,28707.793867355325,47285.24371808781,53193.83092,53193.83092,Proveedor-0094
6349,100,Whse_C,2012,5,20,18/05/2012,5000,5648.027805758056,5648.027805758056,5082.6235452341525,4902.795829136291,4902.795829136291,Proveedor-0100
4605,83,Whse_C,2012,6,25,18/06/2012,1000,30950.15981,30950.159810646703,4818.645375857455,3492.5239715969983,3492.5239715969983,Proveedor-0083
1115,33,Whse_C,2012,6,25,18/06/2012,4000,4442.373292,4442.373292,4056.402594715205,3933.644006217406,3933.644006217406,Proveedor-0033
1177,33,Whse_C,2013,6,25,18/06/2013,500,3846.2713112409056,3846.2713112409056,926.6495921832154,1.940696686136107,1.940696686136107,Proveedor-0033
6414,100,Whse_C,2015,6,25,18/06/2015,5000,9529.453498232557,9529.453498232557,5577.505321024652,4320.581975265117,4320.581975265117,Proveedor-0100
1122,33,Whse_C,2012,7,29,18/07/2012,1000,3862.283788720551,3862.283788720551,1364.9411830618703,570.6574316919173,570.6574316919173,Proveedor-0033
4608,83,Whse_C,2012,7,29,18/07/2012,2000,33890.64189,33890.64189371341,6066.056841,2783.5962840570064,2783.5962840570064,Proveedor-0083
3159,36,Whse_C,2012,7,29,18/07/2012,500,886.8967261904761,886.8967261904761,549.3293325892857,441.9654910714286,441.9654910714286,Proveedor-0036
1331,33,Whse_C,2016,8,33,18/08/2016,12000,213608557.37028283,4595.012791894009,11055.864130966484,213590851.6094097,213590851.6094097,Proveedor-0033
1135,33,Whse_C,2012,9,38,18/09/2012,2500,3710.9153720714976,3710.9153720714976,2654.391709939116,2318.3626941892758,2318.3626941892758,Proveedor-0033
6048,94,Whse_C,2012,9,38,18/09/2012,20000,33631.3977,33631.3977,21738.00320725016,17955.29034441158,17955.29034441158,Proveedor-0094
6097,94,Whse_C,2013,9,38,18/09/2013,80000,30614.03597543919,30614.035975439187,73703.28959,87407.89460368412,87407.89460368412,Proveedor-0094
4664,83,Whse_C,2013,9,38,18/09/2013,80000,33987.61777,33987.61777,74133.42126518894,86901.85733507184,86901.85733507184,Proveedor-0083
4016,71,Whse_C,2015,9,38,18/09/2015,5000,41052481.92256244,16000.909386444511,6402.615946771675,41033131.14958396,41033131.14958396,Proveedor-0071
1292,33,Whse_C,2015,9,38,18/09/2015,5000,2998.153284308216,2998.153284308216,4744.764543749297,5300.277007353768,5300.277007353768,Proveedor-0033
12,12,Whse_C,2012,10,42,18/10/2012,1000,2274.8458772695467,2274.8458772695467,1162.5428493518673,808.7731184095683,808.7731184095683,Proveedor-0012
6441,116,Whse_C,2012,10,42,18/10/2012,6,119.32246351744186,98.62964694767442,17.81027998582849,28.58726361,28.58726361,Proveedor-0116
1197,33,Whse_C,2013,10,42,18/10/2013,1500,5175.047114536483,4694.600041179139,1907.3115052503404,540.3629204657855,540.3629204657855,Proveedor-0033
4665,83,Whse_C,2013,10,42,18/10/2013,50000,40889.47510125954,40889.47510125954,48838.4080754106,51366.57873481108,51366.57873481108,Proveedor-0083
3968,71,Whse_C,2013,10,42,18/10/2013,30000,26127.43070193578,26127.43070193578,29506.24741449681,30580.885394709632,30580.885394709632,Proveedor-0071
3926,38,Whse_C,2016,10,42,18/10/2016,2000,2431.330036394829,2431.330036394829,2054.994579640341,1935.300494540776,1935.300494540776,Proveedor-0038
6108,94,Whse_C,2013,11,47,18/11/2013,3000,38638.606210696176,38638.606210696176,7543.922291863763,2345.7909316044243,2345.7909316044243,Proveedor-0094
6150,94,Whse_C,2014,11,47,18/11/2014,3000,16839.799536754515,15925.069222818553,4647.946325909366,146.50930264125418,146.50930264125418,Proveedor-0094
6400,100,Whse_C,2014,11,47,18/11/2014,5000,19383.553847758547,19383.553847758547,6833.903115589215,2842.466922836218,2842.466922836218,Proveedor-0100
4730,83,Whse_C,2014,11,47,18/11/2014,3000,41359.79908604929,41359.79908604929,7890.874383471284,2753.9698629073973,2753.9698629073973,Proveedor-0083
4673,83,Whse_C,2013,12,51,18/12/2013,5000,33635.67248617865,18344.74582602326,6701.455092817966,12292.63853405888,12292.63853405888,Proveedor-0083
3833,38,Whse_C,2013,12,51,18/12/2013,3000,2836.9509888114094,2836.9509888114094,2979.2112510734546,3024.4573516782884,3024.4573516782884,Proveedor-0038
6200,94,Whse_C,2015,12,51,18/12/2015,50000,59541266385.17037,23661.495216986616,46641.84064016579,59541188772.89944,59541188772.89944,Proveedor-0094
83,12,Whse_C,2015,12,51,18/12/2015,1000,2252.847441113888,2252.847441113888,1159.7380487420207,812.0728838329169,812.0728838329169,Proveedor-0012
3894,38,Whse_C,2016,1,3,19/01/2016,5000,3067.120984019851,3067.120984019851,4753.557925462531,5289.931852397022,5289.931852397022,Proveedor-0038
4796,83,Whse_C,2016,1,3,19/01/2016,11000,1.662301080354995e+20,39253.921690890274,14602.37501558851,1.6623010803549946e+20,1.6623010803549946e+20,Proveedor-0083
6364,100,Whse_C,2013,2,8,19/02/2013,1500,4921.760170071104,4921.760170071104,1936.2744216840656,986.7359744893348,986.7359744893348,Proveedor-0100
1218,33,Whse_C,2014,2,8,19/02/2014,1000,6467.0157847276005,6467.0157847276005,1697.044512552769,179.94763229085947,179.94763229085947,Proveedor-0033
6120,94,Whse_C,2014,2,8,19/02/2014,500,28966.4703,23149.130221508523,3387.764103242337,8714.709611405757,8714.709611405757,Proveedor-0094
3898,38,Whse_C,2016,2,7,19/02/2016,2000,4599.275073164512,4599.275073164512,2331.4075718284757,1610.1087390253233,1610.1087390253233,Proveedor-0038
1103,33,Whse_C,2012,3,12,19/03/2012,7000,9644.91504402036,9644.91504402036,7337.226668112597,6603.2627433969465,6603.2627433969465,Proveedor-0033
6022,94,Whse_C,2012,3,12,19/03/2012,1000,37472.77642298536,37472.77642298535,5650.278993930632,4470.916463447811,4470.916463447811,Proveedor-0094
4003,71,Whse_C,2015,3,12,19/03/2015,3000,27593.417654147044,22134.26522263042,5439.618815885378,5329.292214911187,5329.292214911187,Proveedor-0071
1271,33,Whse_C,2015,3,12,19/03/2015,1000,4009.274579166669,4009.274579166668,1383.6825088437504,548.6088131249994,548.6088131249994,Proveedor-0033
1109,33,Whse_C,2012,4,16,19/04/2012,1000,5474.561240221555,5474.561240221555,1570.5065581282483,328.81581396676665,328.81581396676665,Proveedor-0033
3820,38,Whse_C,2013,4,16,19/04/2013,1000,1608.588271290359,1608.588271290359,1077.5950045895208,908.711759306446,908.711759306446,Proveedor-0038
6218,94,Whse_C,2016,4,16,19/04/2016,1000,1.5608362123053708e+16,29884.424887468456,4682.764173152229,1.5608362123027156e+16,1.5608362123027156e+16,Proveedor-0094
4759,83,Whse_C,2015,5,21,19/05/2015,50000,1209595089.422356,33705.634460236186,47922.46839368012,1209508939.6330647,1209508939.6330647,Proveedor-0083
6035,94,Whse_C,2012,6,25,19/06/2012,50000,31823.92390878959,31823.923908789588,47682.55029837068,52726.41141368156,52726.41141368156,Proveedor-0094
6084,94,Whse_C,2013,6,25,19/06/2013,50000,22739.618143454863,19717.51132085333,46138.98269,51520.26647927047,51520.26647927047,Proveedor-0094
4652,83,Whse_C,2013,6,25,19/06/2013,50000,20893.86731005509,20893.86731005509,46288.96808203202,54365.91990349174,54365.91990349174,Proveedor-0083
1234,33,Whse_C,2014,6,25,19/06/2014,5000,3820.711834642579,3820.711834642579,4849.6407589169285,5176.893224803613,5176.893224803613,Proveedor-0033
6134,94,Whse_C,2014,6,25,19/06/2014,50000,39211.46486211144,37678.03924590845,48428.95000385333,50314.86849691074,50314.86849691074,Proveedor-0094
4765,83,Whse_C,2015,6,25,19/06/2015,70000,77407071080.32977,38526.36292926139,65987.11127348083,77406957832.92128,77406957832.92128,Proveedor-0083
68,12,Whse_C,2015,6,25,19/06/2015,4000,2195.437885249138,2195.4378852491377,3769.918330369265,4270.684317212629,4270.684317212629,Proveedor-0012
5753,93,Whse_C,2015,6,25,19/06/2015,15000,12074.850808740888,12074.850808740888,14627.043478114463,15438.772378688867,15438.772378688867,Proveedor-0093
6167,94,Whse_C,2015,6,25,19/06/2015,80000,62139.32034760571,62139.320347605695,77722.76334431973,82679.10194785913,82679.10194785913,Proveedor-0094
21,12,Whse_C,2013,7,29,19/07/2013,4000,2649.846702746778,2649.846702746778,3827.855454600214,4202.522994587984,4202.522994587984,Proveedor-0012
4656,83,Whse_C,2013,7,29,19/07/2013,2000,23773.916822519444,23773.916822519444,4776.174394871229,1266.0875233779188,1266.0875233779188,Proveedor-0083
6427,100,Whse_C,2016,7,29,19/07/2016,2000,9565.453634,9565.453634,2964.5953383494675,865.1819549,865.1819549,Proveedor-0100
6229,94,Whse_C,2016,7,29,19/07/2016,2000,3.1965925627883635e+19,22363.98926065036,4596.408630732921,3.196592562788361e+19,3.196592562788361e+19,Proveedor-0094
6455,116,Whse_C,2013,8,34,19/08/2013,120,187.93000647170945,187.93000647170945,128.66107582514294,109.81049902924356,109.81049902924356,Proveedor-0116
6143,94,Whse_C,2014,8,34,19/08/2014,3000,23910.259036704894,23910.259036704894,5666.058027179875,136.53885550573614,136.53885550573614,Proveedor-0094
6493,116,Whse_C,2015,8,34,19/08/2015,120,89.78654913859687,89.78654913859687,116.14778501517112,124.53201762921049,124.53201762921049,Proveedor-0116
3919,38,Whse_C,2016,8,33,19/08/2016,5000,2882.0071794339046,2882.0071794339046,4729.955915377823,5317.698923084914,5317.698923084914,Proveedor-0038
6397,100,Whse_C,2014,9,38,19/09/2014,10000,26183.275143917846,26183.275143917846,12063.367580849526,7572.508728412322,7572.508728412322,Proveedor-0100
6495,116,Whse_C,2015,10,43,19/10/2015,24,82.66635178297845,81.97078175263623,31.39127467346112,14.608812706762336,14.608812706762336,Proveedor-0116
6518,116,Whse_C,2016,10,42,19/10/2016,48,61.81595608167902,61.815956081679005,49.76153440041407,45.92760658774814,45.92760658774814,Proveedor-0116
3813,38,Whse_C,2012,11,47,19/11/2012,5000,1115.8887581908698,1115.8887581908698,4504.775816669336,5582.616686,5582.616686,Proveedor-0038
3832,38,Whse_C,2013,11,47,19/11/2013,2000,2984.648222,2984.648222,2125.542648321712,1852.30276668034,1852.30276668034,Proveedor-0038
80,12,Whse_C,2015,11,47,19/11/2015,5000,1503.7206450053134,1503.7206450053134,4554.224382238178,5524.441903249203,5524.441903249203,Proveedor-0012
6497,116,Whse_C,2015,11,47,19/11/2015,66,64.08388981627967,64.08388981627967,65.75569595157566,66.28741652755805,66.28741652755805,Proveedor-0116
3883,38,Whse_C,2015,11,47,19/11/2015,2500,6206.702891629381,5457.128224247804,2877.033848591595,1306.8560989812522,1306.8560989812522,Proveedor-0038
1147,33,Whse_C,2012,12,51,19/12/2012,2000,5623.152884211977,5623.152884211978,2461.9519927370275,1456.5270673682044,1456.5270673682044,Proveedor-0033
6382,100,Whse_C,2013,12,51,19/12/2013,1000,21309.71813460358,21309.718134603576,3589.489062161956,2046.4577201905413,2046.4577201905413,Proveedor-0100
1351,33,Whse_C,2016,12,51,19/12/2016,3000,223963955383068.0,3734.590896934339,3093.660339359129,223963955376443.6,223963955376443.6,Proveedor-0033
3801,38,Whse_C,2012,1,3,20/01/2012,500,2742.883211678832,2742.883211678832,785.9676094890511,163.56751824817502,163.56751824817502,Proveedor-0038
1095,33,Whse_C,2012,1,3,20/01/2012,6000,3122.938384,3122.938384,5633.174644013896,6431.559242336593,6431.559242336593,Proveedor-0033
6404,100,Whse_C,2015,1,4,20/01/2015,12000,14437.68000574151,14437.68000574151,12310.804200732044,11634.347999138774,11634.347999138774,Proveedor-0100
6203,94,Whse_C,2016,1,3,20/01/2016,50000,476329501886.55286,23204.865750131903,46583.62038314182,476329000000.0,476329000000.0,Proveedor-0094
1301,33,Whse_C,2016,1,3,20/01/2016,13000,4699.161266283687,4342.858327,11896.214436724778,13942.268311881498,13942.268311881498,Proveedor-0033
4797,83,Whse_C,2016,1,3,20/01/2016,5000,3.32460216070999e+20,35015.83343725673,8827.018763250235,3.32460216070999e+20,3.32460216070999e+20,Proveedor-0083
3895,38,Whse_C,2016,1,3,20/01/2016,3000,3357.0528364168736,3357.0528364168736,3045.524236643151,2946.4420745374687,2946.4420745374687,Proveedor-0038
6064,94,Whse_C,2013,2,8,20/02/2013,20000,20818.895121731868,16286.30854,19526.50433914107,16024.467139208598,16024.467139208598,Proveedor-0094
4684,83,Whse_C,2014,2,8,20/02/2014,1000,16644.00429224471,15780.350998615662,2884.4947523234973,2080.705943421397,2080.705943421397,Proveedor-0083
1104,33,Whse_C,2012,3,12,20/03/2012,2000,9248.177787417308,9248.177787417308,2924.142667895707,912.7733318874034,912.7733318874034,Proveedor-0033
6023,94,Whse_C,2012,3,12,20/03/2012,50000,40943.69288643317,32001.859959537545,47705.23714484104,43757.88807917375,43757.88807917375,Proveedor-0094
6446,116,Whse_C,2013,3,12,20/03/2013,120,299.8255539456826,299.8255539456826,142.92775812807454,93.02616690814762,93.02616690814762,Proveedor-0116
6069,94,Whse_C,2013,3,12,20/03/2013,1000,22154.15287122505,22154.15287122505,3697.154491081195,2173.1229306837595,2173.1229306837595,Proveedor-0094
1160,33,Whse_C,2013,3,12,20/03/2013,1500,3440.5665496412653,3412.5926671261527,1743.8555650585845,1185.1372174159646,1185.1372174159646,Proveedor-0033
4641,83,Whse_C,2013,3,12,20/03/2013,1000,19668.051710941065,19668.051710941065,3380.176593144986,1800.2077566411608,1800.2077566411608,Proveedor-0083
1222,33,Whse_C,2014,3,12,20/03/2014,2000,6384.691408476461,6384.691408476461,2559.048154580749,1342.2962887285305,1342.2962887285305,Proveedor-0033
6123,94,Whse_C,2014,3,12,20/03/2014,50000,52301.07937701131,15845.64709728392,45645.32,18667.720655680023,18667.720655680023,Proveedor-0094
1272,33,Whse_C,2015,3,12,20/03/2015,4000,3557.883392291668,3557.883392291668,3943.630132517188,4066.3174911562496,4066.3174911562496,Proveedor-0033
3805,38,Whse_C,2012,4,16,20/04/2012,500,2058.3615545164234,2058.3615545164234,698.6910982,266.2457668225363,266.2457668225363,Proveedor-0038
